days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi
174,2021-04-07,107887811.57657629,21205018.288305245,335305.04746824194,0.0,31645987.976821903,59251831.81805232,27605843.84123044,17066618.96177341,124306293.93698105,4.612543843655483e+18,4.614171182404338e+18,3.874803410807413e+16,0.0,17682378.787064053,4.4380293310226504e+18,4.4380293310226504e+18,3.9853675263717815e+20,122.52700523019932,29289369.997115362,46971748.78417942,384639.83674443513,0.2973310509726718,0.0028642466076783933,0.41551518295073636,1.3974833156222457
175,2021-04-08,108335538.64305729,21310094.590939917,346226.37843215815,0.0,31990784.032210648,59731546.971389726,27740762.939179104,17066618.96177341,124954432.59667863,4.652079326852809e+18,4.653716493106446e+18,4.022673870210687e+16,0.0,17781213.409578238,4.4464653043877315e+18,4.4464653043877315e+18,4.0298321794156587e+20,123.74523364730271,29574915.237356655,47356128.6469349,384379.8627554774,0.2957298593635692,0.002837987990409337,0.4132296773172469,1.3973214548119872
176,2021-04-09,108778578.78736356,21431557.260205466,334957.9793925374,0.0,32324565.328201275,60199303.218326494,27874737.890125237,17066618.96177341,125602571.25637622,4.689572432841802e+18,4.691219754627105e+18,3.91050635300134e+16,0.0,17880016.755334575,4.454917313168829e+18,4.454917313168829e+18,4.074381352547347e+20,124.9629578902485,29860232.292411305,47740249.04774588,384120.40081098676,0.2943114649939958,0.002813399747615512,0.41096974284848337,1.396376939841156
177,2021-04-10,109173893.58138533,21615147.30825691,321401.01771240577,0.0,32644624.16305266,60652398.48507845,28007774.32202581,17066618.96177341,126250709.9160738,4.727212289273364e+18,4.728863212306465e+18,3.770357696501642e+16,0.0,17978788.834230766,4.463385387846666e+18,4.463385387846666e+18,4.119015206425813e+20,126.18017933152653,30145321.662642736,48124110.4968735,383861.4491276145,0.2928967426632697,0.0027891225373704908,0.4087334684038545,1.3954865618760297
178,2021-04-11,109591616.31558986,21766815.914481852,330402.98576174554,0.0,32974870.980036948,61114748.81027733,28139877.830240402,17066618.96177341,126898848.57577138,4.770423783439729e+18,4.772009470063313e+18,3.9003494871030536e+16,0.0,18077529.656161416,4.4718695589599043e+18,4.4718695589599043e+18,4.163733902015412e+20,127.3968993389331,30430183.84664284,48507713.50280426,383603.005930759,0.2910652028572857,0.002762043747743099,0.4065217281560526,1.3966689393488827
179,2021-04-12,110183813.24685143,21786871.764903266,288298.9146813367,0.0,33262925.780027337,61533979.75774524,28271053.977717936,17066618.96177341,127546987.23546895,4.79073220988135e+18,4.792348375462412e+18,3.40769453445807e+16,0.0,18176239.231017925,4.4803698571052554e+18,4.4803698571052554e+18,4.2085376005864646e+20,128.61311927559117,30714819.341239635,48891058.57225756,383345.0694533065,0.29069140969246027,0.002748472201753795,0.40433691741613614,1.3909489717770065
180,2021-04-13,110556856.90626122,21999054.559901554,316046.8225172481,7.831033481722804,33578671.30578837,61979979.60097155,28401308.295183208,17066618.96177341,128195125.89516655,4.821951433802777e+18,4.823576849510629e+18,3.743994472044522e+16,927712935936.0,18274917.5686886,4.488886312937588e+18,4.488886312937588e+18,4.2534264637158405e+20,129.82884049997068,30999228.641505755,49274146.21019436,383087.63793679327,0.29003827710084457,0.002728844470024095,0.4021650588577902,1.386593048606339
181,2021-04-14,110985034.20549232,22148952.556179024,326654.2977166907,4206.078774480908,33902227.393469304,62432873.67479089,28530646.28132161,17066618.96177341,128843264.55486412,4.879311031278502e+18,4.88097861622186e+18,3.855270270278075e+16,502889130754048.0,18373564.67905865,4.4974189571700434e+18,4.4974189571700434e+18,4.298400653287541e+20,131.04406436590952,31283412.24076605,49656976.9198247,382830.70963034034,0.28737898158519454,0.002694943792299616,0.4000141846012722,1.3919395997396091
182,2021-04-15,111421633.60061336,22285007.414989058,337918.8443280478,10804.447162714263,34231858.96038535,62890932.36334842,28659073.402963094,17066618.96177341,129491403.2145617,4.922346775383114e+18,4.923914216449114e+18,3.933580949024985e+16,1299244786909180.0,18472180.572010107,4.5059678205741425e+18,4.5059678205741425e+18,4.343460331493283e+20,132.2587922226331,31567370.630605612,50039551.20261572,382574.28279102594,0.2857336673290745,0.00266965501127364,0.3978921407216412,1.3925280294792692
183,2021-04-16,111540140.14582981,22467741.687412634,330777.77354543447,15663.339208907686,34550473.75544236,63337068.8507077,28786595.09526537,17066618.96177341,129856462.16387677,4.951689167315665e+18,4.953377734542524e+18,3.800273293644918e+16,1888995336257540.0,18570765.257421885,4.514532933979898e+18,4.514532933979898e+18,4.3886056608330816e+20,133.47302541477495,31851104.30087808,50421869.558299966,382318.35568424314,0.28490712859755263,0.002652000186254276,0.3957959573289057,1.3892104394761908
184,2021-04-17,111671092.24338612,22620962.31203711,340141.4737601117,3581.350487467219,34886801.24252937,63800018.0044248,28913216.761895455,17066618.96177341,130221521.11319184,4.99475095610196e+18,4.99644014429438e+18,4.091161749415114e+16,434272733233152.0,18669318.745169792,4.5231143282759245e+18,4.5231143282759245e+18,4.433836804115841e+20,134.6867652823965,32134613.739712995,50803932.48488279,382062.9265828207,0.2826609772249445,0.00262738706326523,0.39371640829858773,1.3928926877842929
185,2021-04-18,111830080.28450908,22764146.27874498,323688.07422617427,6268.091839198133,35205769.16446609,64244712.93967678,29038943.77521071,17066618.96177341,130586580.06250691,5.03715070144938e+18,5.038863805141123e+18,3.888025632089535e+16,767768353832960.0,18767841.04512651,4.531712034409552e+18,4.531712034409552e+18,4.4791539244599365e+20,135.9000131610072,32417899.433523986,51185740.478650495,381807.99376770854,0.2805142913044589,0.0026035279539177824,0.39166075220154306,1.396223880003498
186,2021-04-19,112003085.7296145,22888870.869707115,329726.5413188765,6351.468519349573,35529813.93201323,64693595.4084516,29163781.476438396,17066618.96177341,130951639.01182197,5.074929130705781e+18,5.076556866107179e+18,3.9864695269373496e+16,782989717929984.0,18866332.167161543,4.5403260833869363e+18,4.5403260833869363e+18,4.524557185293806e+20,137.11277038158397,32700961.86701632,51567294.03417786,381553.5555273667,0.2787198753444608,0.0025824748322682716,0.3896275341115002,1.3979180122335095
187,2021-04-20,112151216.01227102,23036665.68715957,333274.4980169707,8847.442285567862,35856293.69196139,65144028.86781615,29287735.17585478,17066618.96177341,131316697.96113704,5.115822029727072e+18,5.117531368395637e+18,4.027139835193917e+16,1098240317456380.0,18964792.121141378,4.54895650627317e+18,4.54895650627317e+18,4.5700467503565373e+20,138.32503827059136,32983801.523194913,51948593.64433629,381299.61015842855,0.2768026244585269,0.0025600927286492272,0.387614651956263,1.400328673597309
188,2021-04-21,112347723.06013346,23133103.799610205,340573.88654250576,13838.49814233469,36186378.65982046,65597188.81278299,29410810.152962554,17066618.96177341,131681756.91045211,5.157161227390026e+18,5.158884055775019e+18,4.084665887130882e+16,1730012826828800.0,19063220.916929267,4.5576033341923973e+18,4.5576033341923973e+18,4.6156227836984617e+20,139.536818150001,33266418.883371867,52329639.800301135,381046.1559648439,0.2748460405627545,0.002537883403374386,0.3856230512453518,1.4030511425806913
189,2021-04-22,112441523.71307425,23333145.48335631,349375.36802828114,26276.230206835942,36516186.96000187,66049198.61666942,29533011.65666756,17066618.96177341,132046815.85976717,5.191446714363412e+18,5.193153215301812e+18,4.060735689580945e+16,3302417533763580.0,19161618.564385388,4.5662665983279206e+18,4.5662665983279206e+18,4.661285449681741e+20,140.74811133731072,33548814.427174,52710432.991559386,380793.19125825167,0.2733889297684598,0.0025194624309171102,0.3836529022782011,1.4033227409870865
190,2021-04-23,112532678.56460178,23540114.11202524,348627.63994644943,30167.753266301268,36842329.89469151,66496674.80014619,29654344.9054547,17066618.96177341,132411874.80908224,5.229229541666324e+18,5.23097659141623e+18,4.0293284882269336e+16,3816988975562750.0,19259985.07336687,4.574946329922322e+18,4.574946329922322e+18,4.707034912980964e+20,141.95891914556438,33830988.63255068,53090973.70591755,380540.71435816586,0.27156382059701034,0.002499586674728057,0.3816997635416196,1.405561914331904
191,2021-04-24,112711831.8365547,23654300.61271024,352889.9569645199,28998.799696019563,37173867.612852335,66948682.7004147,29774815.087562386,17066618.96177341,132776933.75839731,5.278002915401794e+18,5.279749669231591e+18,4.1340271584065256e+16,3701299736477700.0,19358320.45372756,4.583642560277566e+18,4.583642560277566e+18,4.7528713385837396e+20,143.1692428833711,34112941.97578139,53471262.42950895,380288.7235913947,0.2692003462247223,0.0024748561703689057,0.37976561831352396,1.410717421576064
192,2021-04-25,112963031.82946366,23706812.58346123,341940.0186724302,27604.96925811755,37495639.54220597,67390066.90336232,29894427.361156378,17066618.96177341,133141992.70771238,5.32018231174706e+18,5.321931136224559e+18,4.0393529124333384e+16,3547368108589060.0,19456624.715318352,4.5923553207551186e+18,4.5923553207551186e+18,4.798794891791291e+20,144.3790838549243,34394674.931483045,53851299.6468014,380037.21729245037,0.2673811942631634,0.002453616745881993,0.3778556439153769,1.4131721004412963
193,2021-04-26,113150676.66747917,23823277.727897864,341093.34347697045,26179.55629620809,37817615.20952611,67830802.06402852,30013186.854502425,17066618.96177341,133507051.65702745,5.353275825036722e+18,5.354982047615746e+18,4.065017664799407e+16,3379348987969540.0,19554897.867986903,4.601084642776059e+18,4.601084642776059e+18,4.8448057382190514e+20,145.58844336002065,34676187.97261779,54231085.84060469,379786.1938032955,0.26618224638246357,0.002436862372054053,0.37596697108011995,1.4124419497907172
194,2021-04-27,113344917.48956476,23934013.59200929,341312.7219004848,26637.421038277163,38139321.31248195,68270419.9786199,30131098.666137967,17066618.96177341,133872110.60634251,5.397840818016879e+18,5.399581852316172e+18,4.090712824757104e+16,3462808792465410.0,19653139.92157785,4.609830557821195e+18,4.609830557821195e+18,4.890904043797263e+20,146.79732269407933,34957481.57050018,54610621.49207803,379535.6514733359,0.26430994967580346,0.0024151399205770674,0.37409345952579337,1.415358975266152
195,2021-04-28,113646810.75743693,23973046.303255625,309705.1056743959,31374.16658977453,38425670.67243297,68673838.53747568,30248167.86504272,17066618.96177341,134237169.55565757,5.419377364586988e+18,5.4211194096408e+18,3.628022965314615e+16,4089599139774460.0,19751350.885932647,4.61859309743117e+18,4.61859309743117e+18,4.937089974771575e+20,148.00572314816083,35238556.194804594,54989907.08073724,379285.588659212,0.2635975113194472,0.00240395988509445,0.37224120710920094,1.4121575171401797
196,2021-04-29,113937426.53479248,24009557.285987046,328417.73393101635,36273.25424666449,38726407.239620335,69090806.7304289,30364399.490808576,17066618.96177341,134602228.50497264,5.454079085430964e+18,5.455822410997826e+18,3.824588967599138e+16,4748687641149440.0,19849530.7708896,4.627372293206584e+18,4.627372293206584e+18,4.983363697703641e+20,149.21364600898528,35519412.3135728,55368943.084462404,379036.00372516364,0.262459782545237,0.0023870971118480724,0.3703985199175377,1.4112581985916133
197,2021-04-30,114092717.05922405,24168169.772190884,348291.80784277973,43622.34958466731,39040951.01034301,69520749.5641515,30479798.55380849,17066618.96177341,134967287.4542877,5.486856076810781e+18,5.488625640645788e+18,4.004641060540021e+16,5733815699898370.0,19947679.58628404,4.636168176808103e+18,4.636168176808103e+18,5.029725379471722e+20,150.42109255895207,35800050.393221274,55747729.979505315,378786.8950429112,0.2614057718585494,0.0023712709634483593,0.3685715745949027,1.4099595887819276
198,2021-05-01,114280699.58055761,24295426.25959591,349024.754682063,44766.681664358235,39354737.73035499,69949107.76571874,30594370.035363756,17066618.96177341,135332346.40360278,5.5481793793449e+18,5.54989806420063e+18,4.039853212287404e+16,5943994219495420.0,20045797.34194805,4.644980779956578e+18,4.644980779956578e+18,5.0761751872712874e+20,151.6280640761572,36080470.89854805,56126268.2404961,378538.2609907836,0.25877741679928246,0.0023435521624836165,0.36675979974349876,1.4172790047903272
199,2021-05-02,114502750.33314773,24401256.52515686,336336.2238134245,43897.35096151782,39656456.90892647,70364575.7968379,30708118.887911424,17066618.96177341,135697405.35291785,5.574057485016236e+18,5.575869543410794e+18,3.896297590983013e+16,5848645945524220.0,20143884.04771066,4.653810134433151e+18,4.653810134433151e+18,5.122713288615619e+20,152.83456183441288,36360674.29274058,56504558.34045124,378290.09995514154,0.25788900681195787,0.0023311070606060673,0.3649747005060741,1.4152394668462884
200,2021-05-03,114806903.92760365,24422529.125347633,340505.2719599189,46195.026843682004,39961200.92666553,70782250.96183537,30821050.035169844,17066618.96177341,136062464.30223292,5.630457208840913e+18,5.632293582847082e+18,3.955083570180962e+16,6207911369900030.0,20241939.713397827,4.662656272079378e+18,4.662656272079378e+18,5.169339851336413e+20,154.04058710326504,36640661.037382506,56882600.75078033,378042.41032908857,0.2556816522780368,0.002306243117452965,0.36320157838097866,1.4205226505108044
201,2021-05-04,115037784.09455875,24513172.46021407,345187.5903401908,45917.53956208157,40270413.22753824,71203581.59984186,30933168.372303624,17066618.96177341,136427523.251548,5.66920798433339e+18,5.671052874631184e+18,4.041090748349919e+16,6200317867720700.0,20339964.348832242,4.671519224797343e+18,4.671519224797343e+18,5.216055043584386e+20,155.24614114801201,36920431.59246105,57260395.94129329,377795.19051296264,0.2544570584145544,0.0022889830494762092,0.36145296896858614,1.420487099947988
202,2021-05-05,115238321.69555002,24631437.96952787,348102.6145987413,44997.1330672682,40582907.11167852,71627385.87776622,31044478.7660877,17066618.96177341,136792582.20086306,5.715241718689825e+18,5.717097838040482e+18,4.1198021223175176e+16,6115999069765630.0,20437957.963833716,4.680399024549764e+18,4.680399024549764e+18,5.262859033829883e+20,156.4512252297228,37199986.41637392,57637944.38020764,377548.43891435117,0.25279430259309443,0.002269064820970461,0.3597207579792613,1.422978106268
203,2021-05-06,115549085.90287226,24657163.709425632,329891.39720646886,42644.10582952636,40878270.97873878,72033257.03380902,31154986.055070248,17066618.96177341,137157641.15017813,5.756430729936372e+18,5.758305761784988e+18,3.92724206871565e+16,5830297845235710.0,20535920.568218783,4.689295703360122e+18,4.689295703360122e+18,5.309751990863485e+20,157.65584060525472,37479325.96593661,58015246.53415539,377302.15394774824,0.2513148312718133,0.002251357227565638,0.3580073150871784,1.424537156344626
204,2021-05-07,115835942.47857046,24695813.423410177,345073.0246935692,46100.74103354261,41185170.977741286,72449866.02747612,31264695.049734835,17066618.96177341,137522700.09949318,5.785237041230905e+18,5.787139979549114e+18,4.0994183390369944e+16,6321195427299330.0,20633852.17180091,4.698209293312764e+18,4.698209293312764e+18,5.356734083796612e+20,158.8599885272717,37758450.696389265,58392302.86819018,377056.3340347856,0.25058700030734515,0.002238680424737512,0.35631042979103217,1.421903088963183
205,2021-05-08,116135789.70390534,24715928.971105188,353274.90596492536,49101.03197125789,41498162.64870386,72871773.18136561,31373610.532661762,17066618.96177341,137887759.04880825,5.830075812606378e+18,5.831999737178784e+18,4.195005218825593e+16,6771754676518910.0,20731752.784390483,4.707139826553028e+18,4.707139826553028e+18,5.4038054820621425e+20,160.06367024426217,38037361.061404005,58769113.845794484,376810.97760430723,0.24913758585810064,0.002220014949955647,0.3546267061122652,1.4234171246816496
206,2021-05-09,116424732.85673371,24747284.143230997,354172.8419447298,49642.6316570642,41811362.630130254,73293099.88881822,31481737.25868798,17066618.96177341,138252817.99812332,5.876968540422013e+18,5.878779570188812e+18,4.225109751653565e+16,6887512635080700.0,20829622.415794805,4.716087335287352e+18,4.716087335287352e+18,5.4509663554150164e+20,161.26688700055675,38316057.51309139,59145679.9288862,376566.0830917135,0.24765222599344602,0.002200918054302598,0.3529616000852327,1.4252308803982792
207,2021-05-10,116701181.86776304,24797296.08063525,348929.2082780671,49742.624951363265,42118939.58357266,73708019.53863919,31589079.955066536,17066618.96177341,138617876.9474384,5.920444707653026e+18,5.922392270811464e+18,4.173709075304416e+16,6939189681586180.0,20927461.075817965,4.725051851783396e+18,4.725051851783396e+18,5.4982168739328505e+20,162.46964003634594,38594540.5020077,59522001.577825665,376321.64893946797,0.2463030494182585,0.0021832922927955264,0.35131512722056235,1.4263531371224643
208,2021-05-11,116997816.60646188,24830154.39898744,339784.4244412785,41068.41797512147,42424019.782875285,74119663.10450059,31695643.32162531,17066618.96177341,138982935.89675346,5.956406778060079e+18,5.958354397344236e+18,4.1847542539921864e+16,5753332031291390.0,21025268.774261117,4.734033408370154e+18,4.734033408370154e+18,5.545557208016552e+20,163.67193058769772,38872810.47716193,59898079.251423046,376077.6735973805,0.245266584500618,0.0021687079366429886,0.34968504538713874,1.425734557763443
209,2021-05-12,117269008.73605944,24884904.92448609,338185.92801541236,34000.92173433792,42733181.52331684,74534613.5542407,31801432.03092388,17066618.96177341,139347994.84606853,6.002283728930341e+18,6.004228424642626e+18,4.285702687037141e+16,4790434723266560.0,21123045.52092215,4.743032037438074e+18,4.743032037438074e+18,5.592987528390932e+20,164.8737598865749,39150867.88602214,60273913.40694429,375834.1555212438,0.24387406207386259,0.0021507448318368702,0.3480684896230241,1.4272468612000402
210,2021-05-13,117551266.91337271,24940033.94451766,329582.6676182765,36422.822413175185,43031425.67097477,74937876.39938566,31906450.72841091,17066618.96177341,139713053.7953836,6.045189455784968e+18,6.047147086126154e+18,4.152438219840189e+16,5159080356216830.0,21220791.32559599,4.752047771439167e+18,4.752047771439167e+18,5.640508006105324e+20,166.07512916085307,39428713.17452303,60649504.50011902,375591.0931747332,0.2425778554181193,0.0021340991894248955,0.34646995607825976,1.4282835318214304
211,2021-05-14,117734991.70423612,25098935.265959237,318559.49549748306,28277.989837693083,43324953.68884394,75335657.72142293,32010704.03257901,17066618.96177341,140078112.74469864,6.083957308067414e+18,6.085954992902013e+18,4.130332301192079e+16,4023594082369540.0,21318506.198074304,4.761080642887138e+18,4.761080642887138e+18,5.688118812534195e+20,167.27603963433714,39706346.78707189,61024852.985146195,375348.4850271717,0.24148169832874805,0.002119121116965255,0.34488640515444047,1.4282092909787285
212,2021-05-15,117930012.83173737,25240183.33032838,331855.0866541567,35688.14387629541,43625357.27330295,75739553.80842322,32114196.535120293,17066618.96177341,140443171.6940137,6.128717086404379e+18,6.130742181000544e+18,4.240102531701573e+16,5109327455059970.0,21416190.14814586,4.770130684357492e+18,4.770130684357492e+18,5.73582011937777e+20,168.4764925267793,39983769.16655596,61399959.314701825,375106.3295556307,0.23999935357728192,0.002102283045542918,0.34331694115741945,1.430491107747373
213,2021-05-16,118197773.41832684,25310400.58220325,332283.630054746,37500.917892338046,43924566.74343732,76141499.54451704,32216932.80107974,17066618.96177341,140808230.6433288,6.173168864046612e+18,6.175187209013494e+18,4.245558941327509e+16,5401007274065920.0,21513843.185596164,4.779197928487653e+18,4.779197928487653e+18,5.7836120986626464e+20,169.67648905389552,40260980.75434877,61774823.93994494,374864.62524311244,0.23857063357935013,0.0020858072817567866,0.3417636976468439,1.4325472189064339
214,2021-05-17,118442813.48560637,25408968.032279916,332581.8695954374,43033.08518786988,44218656.97804717,76537574.34705582,32318917.369008664,17066618.96177341,141173289.59264386,6.203960171786404e+18,6.205993488924803e+18,4.183614875998655e+16,6217738255073280.0,21611465.320207722,4.788282407977085e+18,4.788282407977085e+18,5.831494922742417e+20,170.8760304273831,40537981.99031711,62149447.310524836,374623.37057989836,0.23780440532642508,0.0020741177093780193,0.34022655257077156,1.4306991163757268
215,2021-05-18,118739355.1332871,25451519.043622978,328696.3972217183,32713.20905779372,44517768.45029304,76937923.20140973,32420154.751116697,17066618.96177341,141538348.54195893,6.251021159240827e+18,6.253038802987975e+18,4.3021223873783704e+16,4754872394055680.0,21709056.561759856,4.797384155587409e+18,4.797384155587409e+18,5.8794687642982914e+20,172.07511785493747,40814773.31282761,62523829.87458746,374382.56406262517,0.2363927380698322,0.0020571896890494218,0.3386997816648286,1.4327842066145626
216,2021-05-19,119018219.32627362,25516324.661229488,335561.9395321258,44608.359459599174,44812805.11090314,77333454.54432589,32520649.433422767,17066618.96177341,141903407.491274,6.297975013031018e+18,6.299984928212615e+18,4.252448732878496e+16,6519760355328000.0,21806616.92002884,4.806503204142519e+18,4.806503204142519e+18,5.927533796339716e+20,173.2737525402687,41091355.15875277,62897972.078781605,374142.2041941434,0.23509016843003516,0.0020405490481363495,0.33719009550433265,1.4343011354159767
217,2021-05-20,119242638.28420925,25638718.029917117,334763.0190013653,46517.419854902866,45105197.58059633,77725603.4565026,32620405.875906296,17066618.96177341,142268466.44058907,6.337518605126599e+18,6.339563011277226e+18,4.231594586295613e+16,6828998000640000.0,21904146.404787943,4.815639586528702e+18,4.815639586528702e+18,5.975690192205004e+20,174.47193568311891,41367727.963478535,63271874.36826648,373902.2894848734,0.2340499112196371,0.002026509527398504,0.3356950729512849,1.4342884011447539
218,2021-05-21,119479813.48163058,25747328.827210475,333546.0964354084,43096.644451828986,45399110.71689772,78118539.22955365,32719428.512655944,17066618.96177341,142633525.38990414,6.383599824641458e+18,6.385656059574256e+18,4.2887394226373336e+16,6363595344445440.0,22001645.02580718,4.82479333569476e+18,4.82479333569476e+18,6.02393812556195e+20,175.66966847927836,41643892.16090999,63645537.18671717,373662.8184506893,0.23269698146286005,0.002010593204525201,0.33421218435195066,1.4362549193844747
219,2021-05-22,119737754.13806763,25834488.16138751,335376.7975839052,43267.864471714835,45694200.22585046,78511921.97786924,32817721.752018794,17066618.96177341,142998584.3392192,6.433193330972033e+18,6.435258261338915e+18,4.340086358843418e+16,6428638329176060.0,22099112.792853553,4.83396448465212e+18,4.83396448465212e+18,6.072277770408472e+20,176.8669521206026,41919848.1834782,64018960.976331756,373423.789614588,0.23125776048763141,0.0019938195470145382,0.3327443536939208,1.4388462164136424
220,2021-05-23,120083481.02332336,25840930.590148695,328944.01434018667,43261.91563392309,45982706.83792513,78897996.81467311,32915289.976747986,17066618.96177341,143363643.28853428,6.472806707696239e+18,6.474877978102301e+18,4.263582895008071e+16,6456504076992510.0,22196549.715691,4.843153066474962e+18,4.843153066474962e+18,6.120709301073221e+20,178.0637877950284,42195596.46214648,64392146.17783748,373185.20150572807,0.23022801267593945,0.0019803532869517165,0.3312917770258697,1.438972491554205
221,2021-05-24,120412057.88887687,25872914.611209914,320217.1961479069,41959.01174638795,46263304.38588356,79275441.93003352,33012137.54414996,17066618.96177341,143728702.23784935,6.510793700564533e+18,6.512869748323615e+18,4.167647690064154e+16,6284464866983940.0,22293955.804080334,4.852359114300333e+18,4.852359114300333e+18,6.169232892216224e+20,179.26017668659074,42471137.42641718,64765093.23049751,372947.05266002566,0.22940706906642863,0.0019675448227432406,0.32985263068307635,1.437848589519977
222,2021-05-25,120708690.58730505,25936019.663048755,317661.64277386176,37523.274461086614,46545203.68447058,79653472.47070095,33108268.786230363,17066618.96177341,144093761.18716443,6.552447599071199e+18,6.554521494949462e+18,4.213550889987517e+16,5643861904850940.0,22391331.067779288,4.861582661328269e+18,4.861582661328269e+18,6.217848718829507e+20,180.45611997543875,42746471.504337646,65137802.572116934,372709.3416194245,0.22844107721442264,0.001953795631797177,0.32842476586318065,1.437678240130648
223,2021-05-26,121046341.3101273,25958883.83843179,323519.2815663223,42662.62296673219,46826800.57890366,80030488.58874328,33203688.009839613,17066618.96177341,144458820.1364795,6.596634944166953e+18,6.598718480310305e+18,4.244633695529195e+16,6447673624231940.0,22488675.516542487,4.870823740821914e+18,4.870823740821914e+18,6.266556956237727e+20,181.65161883785237,43021599.122507006,65510274.63904949,372472.066932559,0.22734968434512912,0.0019394739762544143,0.32700988904244116,1.4383564682941123
224,2021-05-27,121401393.32955538,25974622.613005888,304121.42062370246,32300.72200241578,47098592.47439302,80396991.97120996,33298399.496816944,17066618.96177341,144823879.08579457,6.638379861620556e+18,6.640434739875185e+18,4.124920184907161e+16,4739444871528450.0,22585989.160121482,4.880082386107638e+18,4.880082386107638e+18,6.315357780098802e+20,182.84667444625768,43296520.70608178,65882509.86620326,372235.2271537706,0.22642106195915632,0.001926064409541507,0.32560851628052884,1.4380663771432394
225,2021-05-28,121744787.26797259,26006954.79839772,300850.70595838095,31791.530875404504,47365916.113425866,80758323.61756057,33392407.504134715,17066618.96177341,145188938.03510964,6.681859396105929e+18,6.68390522161057e+18,4.10020486412506e+16,4607847073579010.0,22683272.008264776,4.889358630575162e+18,4.889358630575162e+18,6.364251366404553e+20,184.04128796924402,43571236.67878305,66254508.687047824,371998.82084456086,0.22547173050422,0.0019123224722123883,0.32421962162229206,1.437961295179858
226,2021-05-29,122092542.18102358,26031452.31776099,308468.5763778913,33302.19751976296,47637176.71699263,81122892.98103335,33485716.264040735,17066618.96177341,145553996.9844247,6.673088316973253e+18,6.675155399430472e+18,4.1784188963574856e+16,4833040798842880.0,22780524.070717722,4.898652507677672e+18,4.898652507677672e+18,6.41323789148133e+20,185.23546057157964,43845747.46290209,66626271.53361981,371762.84657198936,0.2262732631588779,0.0019136144971615698,0.32284432452460576,1.4267895376482038
227,2021-05-30,122475462.29727927,26036198.441663235,295779.1846257627,35531.942904092015,47893483.00889968,81471812.99310027,33578329.98420061,17066618.96177341,145919055.93373978,6.727603855825043e+18,6.729685197761872e+18,3.975145804622527e+16,5122693393285120.0,22877745.357222635,4.907964050931948e+18,4.907964050931948e+18,6.46231753199065e+20,186.4291934142271,44120053.47930694,66997798.83652958,371527.3029097691,0.22494840632391286,0.0018969061032444536,0.32146582221653147,1.429064679629866
228,2021-05-31,122856398.87292713,26040274.44785184,318719.49895832385,59114.481032841635,48152898.70117764,81823151.5490162,33670252.84783857,17066618.96177341,146284114.88305485,6.792078324324631e+18,6.794195048503017e+18,3.9933613952797176e+16,8282311854391300.0,22974935.87751875,4.917293293918472e+18,4.917293293918472e+18,6.511490464929835e+20,187.62248765435984,44394155.14744812,67369091.02496687,371292.18843728304,0.22336972820649795,0.0018777062421247524,0.3201028221555704,1.433062683675945
229,2021-06-01,123238265.73336104,26041596.756052174,296309.75371977896,34581.106969608845,48414589.81755939,82176078.8314377,33761489.01387834,17066618.96177341,146649173.83236992,6.838989984356106e+18,6.841124774855016e+18,4.043803945919579e+16,4938903152754690.0,23072095.641342152,4.926640270281567e+18,4.926640270281567e+18,6.56075686763265e+20,188.81534444537752,44668052.88536542,67740148.52670757,371057.50174070895,0.2223878295291961,0.001863646563815913,0.31875929057003155,1.4333486290362996
230,2021-06-02,123596994.19596809,26046048.25583171,308939.3662520142,26728.39620116417,48696738.442695744,82548781.05977811,33852042.6170824,17066618.96177341,147014232.781685,6.858260574900322e+18,6.860390225654546e+18,4.361718931150213e+16,3815236628905980.0,23169224.658425927,4.936005013729501e+18,4.936005013729501e+18,6.610116917769946e+20,190.00776493692177,44941747.10969357,68110971.7681195,370823.24141192436,0.22231361645693226,0.0018572397686709978,0.3174282677877537,1.4278399715082117
231,2021-06-03,123970870.7481103,26066633.64439374,277036.031217206,25683.875938929225,48948049.70624706,82889967.47443785,33941917.76819082,17066618.96177341,147379291.73100007,6.749428096484508e+18,6.751483291339063e+18,3.814264031779437e+16,3647217508286460.0,23266322.93850007,4.945387558034617e+18,4.945387558034617e+18,6.659570793350292e+20,191.1997502748918,45215238.23566831,68481561.17416838,370589.406048879,0.22642360942080444,0.0018860085235086934,0.31610257487583365,1.39606720202204
232,2021-06-04,124349511.0527358,26069854.223747585,291452.9477693729,27053.113532678864,49212402.979969956,83243521.53402928,34031118.55405936,17066618.96177341,147744350.68031514,6.925676374443164e+18,6.927854283962876e+18,4.107152499092842e+16,3833103692857340.0,23363390.49129144,4.954787937033459e+18,4.954787937033459e+18,6.709118672720626e+20,192.39130160146001,45488526.677132696,68851917.16842413,370355.9942557514,0.22119239864898957,0.0018368364206368631,0.31474708374254023,1.4229561488774878
